phonetic_transcription;wav_path;speaker
#p pp aa rr 'eh ss ic kk ic vv oo ss 'ee tt 'en 'uu mm ac ll 'uu ss #s 'aa uw gg uc kk ic dd 'ee ij sh ac ac zz rx 'oo uw pp ac zz mm aa rr aa vv ii lh 'oh zz ac ss #e;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0057.wav;adriana
#p dz 'ii ac 'oo ij tt uc dz ic oo uw tt 'uu bb rd uc dz ic dd uu zz 'en tt uc zz dd ee pp 'oo ij zz dz ic kk rd 'ii ss tt uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0353.wav;adriana
#p ss 'uu ac ff 'ii lh ac #c un dd uc zz dd ee ss tt 'aa kk ic zz nn uc dd ee bb 'aa ts ic ss 'oo bb rd ic pp oo rf tt uu gg 'ee ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0343.wav;adriana
#p ff 'oh rf mm ac zz dz ic rx ee ll aa ss ii oo nn aa mm 'en tt uc #k vv oo ss 'ee pp 'oh dz ic ss 'ee rr aa tt en dz 'ii dd uc dz ic dz ii vv 'eh rf ss ac ss ff 'oh rf mm ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0506.wav;adriana
#p ss oo rr oo kk 'aa bb ac aa ts 'in zh ic ac kk uw an ts 'ii ac ee ss pp ee rr 'aa dd ac dz ic rx ee dd uu ss 'an wn dd ac dz 'ii vv ic dd ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0131.wav;adriana
#p kk 'aa zz uc tt 'en nh ac in tt ee rr 'ee ss ic en rx ee vv 'ee rr ac ss kk on dz ii ss 'on jn zz dd uc ss 'ee uw aa kk 'oo rf dd uc ll 'ii gg ic pp 'aa rr ac uc tt ee ll ee ff 'oo nn ic kk uw 'aa tt rd uc mm 'ii uw ic kk uw 'aa tt rd uc #c dd 'oo ij zz nn 'oh vv ic zz 'eh rr uc zz 'eh rr uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0036.wav;adriana
#p nn 'oh ss ac ee kk 'ii pp ic 'eh mm 'un in tt uc kk on pp ee tt 'en ts ic #c ic nn ac mm uu dd 'an ss ac nn 'aa dd ac ss ic pp ee rf dd ee rr 'aa 'oo uw sh ee gg aa rr 'aa kk ee bb rd 'aa dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0009.wav;adriana
#p aa ll 'en dz ic bb oo ll ee ts 'in dz ic oo kk oo rx 'en ss ij ac #c ff aa rr 'ee ij uc ee ss kk 'ee mm ac dd ac ss ff 'oo rf ss ac zz aa rf mm 'aa dd ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0256.wav;adriana
#p ac kk 'uu uw pp ac dd ac dd ee mm 'oh rr ac nn uc dd ee zz en pp 'en nh uc dz ic ss 'uu ac ss ff un ss 'on jn ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0451.wav;adriana
#p aa tt 'eh 'oo zh ic ac 'oh bb rd ac zh 'aa kk on pp ll ee tt 'oo uw pp 'aa rf ts ic zz dd ac in ff rd aa ee ss tt rd uu tt 'uu rr ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0437.wav;adriana
#p en ff rd 'en ts ic 'aa uw aa eh rr oo pp 'oo rf tt uc en 'oo uw tt rd uc ss pp ll 'an nn uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0243.wav;adriana
#p mm aa rr 'ii ac ss ee ss 'ii ll ij ac nn oo gg 'ee ij rr ac mm 'aa rf kk ic ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0782.wav;adriana
#p pp oo ss 'ii vv ee ij ss ff 'aa lh ac zz nn ac zz in ff oo rf mm aa ss 'on jn zz rx ee pp aa ss 'aa dd ac ss #c ss en kk on ff ee rr 'ii rf #c pp oo dd ee rr 'an wn aa kk aa rx ee tt 'aa rf pp rd oo bb ll 'ee mm ac ss ff uu tt 'uu rr uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0477.wav;adriana
#p ll an ss 'aa dd uc vv en ss ee dd 'oo rf ff rd an ss 'ee zz dd uc kk an pp ee oo nn 'aa tt uc ii tt aa ll ii 'an nn uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0336.wav;adriana
#p ac mm an ss 'an wn tt 'en un zh aa rf dz 'in kk on ll 'aa gg uc ic ff 'on ts ic ll uu mm ii nn 'oh zz ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0012.wav;adriana
#p uc zz rx ee ss tt aa uw rr 'an ts ic ss kk ic pp oo ss 'uu en ff oo gg 'an wn ac ll 'en nh ac ee ss tt 'an wn ss 'en pp rd ic sh 'ee ij uw ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0685.wav;adriana
#p aa vv ee rr 'aa un ee ss pp ee tt 'aa kk uc ll uc dz ic dd 'an ss ac nn ac pp rd 'aa ss ac dd ac ss 'eh #c en ff rd 'en ts ic 'aa kk aa tt ee dd rd 'aa uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0522.wav;adriana
#p ss 'an wn pp on tt uu 'aa ij zz ic uc ss ee rf vv 'ii ss uc 'eh dz ic pp rd ii mm 'ee ij rr ac #c vv oo ss 'ee vv 'aa ij gg oo ss tt 'aa rf mm 'un in tt uc dd 'ee ll ic ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0016.wav;adriana
#p mm 'aa zz en tt 'an wn tt 'aa kk on bb ii nn 'aa dd uc #k;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0727.wav;adriana
#p vv 'an mm uc ss ff ii kk 'aa rr aa kk oo rf dd 'aa dd uc zz aa tt 'eh kk oo ll oo kk 'aa rf nn 'oh ss ac kk on vv 'eh rf ss ac en dz 'ii ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0107.wav;adriana
#p vv oo ss 'ee pp 'oh dz ic uu zz 'aa rf tt an bb 'en 'oo uw tt rd uc aa pp ll ii kk aa ts 'ii vv uc #c 'oo uw dd ee ff ii nn 'ii rf mm ee lh 'oh rr uc zz dz ii ss pp oo nn 'ii vv ee ij ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0064.wav;adriana
#p nn 'oh ss uc dd ee zz 'ee zh uc 'eh kk ic en vv ee lh ee ss 'an mm uc ss ff ee ll 'ii zz ic zz ic en bb 'oo ac ff 'oh rf mm ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0106.wav;adriana
#p 'ee ll ic ff 'oo ij #c vv oo uw tt 'oo uw ic ss en ts 'ii uw ss ic ee ss tt rd 'an nh uc nn 'uu mm ac ff 'eh ss tt ac sh 'ii kk ic #c ss en kk ee rr 'ee rf ss aa 'ii rf dd ac kk aa dd 'ee ij rr ac 'oo uw ll aa rf gg 'aa rr uc tt ee kk ll 'aa dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0154.wav;adriana
#p ac pp oo rf tt aa bb ii ll ii dd 'aa dz ic dz ic ss aa ll 'aa rr ic uw ss oh mm 'en ts ic 'eh pp ee rf mm ii ts 'ii dd ac pp 'aa rr ac kk 'on tt ac zz dz ic mm 'ee zz mm ac ts ii tt uu ll aa rr ii dd 'aa dz ic #c kk on zh 'un tt ac 'oo uw nn 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0066.wav;adriana
#p dz 'ii gg ac pp 'aa rr ac vv aa uw kk 'ii rr ij ac kk ic vv 'aa ij tt 'ee rf tt rd aa dd uu tt 'oo rf dz ic ll 'ii bb rd ac zz ic kk ic 'eh ll ac kk on ss ee gg ii rr 'aa aa kk on pp an nh 'aa rf tt 'oo dd ac ac kk on ff ee rr 'en ss ij ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0047.wav;adriana
#p ac pp aa rf ts 'ii rf dz ic kk 'in tt ac ff 'ee ij rr ac #c uc zz vv ii zz ii tt 'an ts ic ss ss ee rr 'an wn ii dd en ts ii ff ii kk 'aa dd uc zz aa tt rd aa vv 'eh zz dz ic un kk aa rf tt 'an wn mm aa gg nn 'eh ts ic kk uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0088.wav;adriana
#p mm 'aa zz 'eh vv ee rf dd 'aa dz ic #c 'ee uw tt an bb 'en gg uw aa rf dd aa rr 'ii ac uc ss tt rd oo kk 'aa dd uc ss pp ee gg 'an dd uc bb uu zz 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0160.wav;adriana
#p un dd uc zz nn 'oh vv ic mm ii ll ii tt 'aa rr ic zz en ss ii tt uu aa ss 'an wn ii rx ee gg uu ll 'aa rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0422.wav;adriana
#p ss ic vv oo ss 'ee kk 'eh rf ss aa bb 'ee rf kk 'oo mm uc kk on ss uu uw tt 'aa rr uc pp rd 'aa zz uc rx ee ss tt 'an ts ic #c uc ss 'aa uw dd uc dd ee vv ee dd 'oo rf #c ic kk uw 'an tt ac ss pp aa rf ss 'eh ll ac ss ff 'oo rr an wn pp 'aa gg ac ss #c dz ii zh 'ii ts ic ss 'in kk uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0083.wav;adriana
#p kk on tt aa rr 'aa kk on mm 'aa ij ss tt 'en pp uc pp 'aa rr ac rx ee ts ii rr 'aa rr 'uu mm ac kk 'oh pp ij ac dd ac ll ii mm ii nn 'aa rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0387.wav;adriana
#p dd ee ss 'ee uw mm 'aa ij zz dz ic dd 'eh ss pp oo zz ii ss 'on jn zz nn 'eh ss tt ac ee tt 'aa pp ac #c in ff oo rf mm 'oo uw ac kk on pp an nn 'ii ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0308.wav;adriana
#p bb ee bb 'ee uw #c nn 'an wn zh an tt 'oo uw bb 'en #c ic aa mm an nh ee ss 'ee uw dz ic rx ee ss 'aa kk ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0690.wav;adriana
#p ee ss tt 'an mm uc zz mm 'un in tt uc ff ee ll 'ii zz ic ss kk ic vv oo ss 'ee tt 'en nh ac gg oo ss tt 'aa dd uc dd uc pp rd ee zz 'en ts ic kk ic kk on pp rd 'an mm uc ss pp 'aa rr ac uc dz 'ii ac dd ac zz mm 'an jn ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0017.wav;adriana
#p 'eh dz ic ss 'uu mm ac in pp oo rf tt 'an ss ij ac kk ic uc ss ee gg uu rr 'aa dd uc kk on ff 'ii rr ac uc zz dd 'aa dd uc ss kk ic kk 'on ss tt an wn nn ac pp rd oo pp 'oh ss tt ac zh 'un tt uc kk on ss 'ee uw kk oo rx ee tt 'oo rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0381.wav;adriana
#p tt rd 'ee ss ss 'ee ij ss tt rd 'ee zz nn 'oh vv ic #c tt rd 'ee zz 'un #c 'un ss 'eh ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0512.wav;adriana
#p ff 'oo ij 'uu mm ac kk 'on pp rd ac kk ic 'ee uw vv 'oo uw kk on ff ii rf mm 'aa rr aa gg 'oh rr ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0607.wav;adriana
#p 'ee uw kk on nh 'ee ss uc bb aa ss tt 'an ts ic zh 'en ts ic kk ic ff 'oo ij dz ic ee ss kk 'ee rf dd ac nn ac zh uu vv en tt 'uu dz ic ic dd ee pp 'oo ij zz vv ii rr 'oo uw dz ic dz ii rr 'ee ij tt ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0148.wav;adriana
#p dd 'aa rr un mm 'ee ss pp 'aa rr ac 'ee ll ic dd ee ss ii dz 'ii rf ss 'oo bb rd ic ss 'ee uw zz aa mm 'ii gg uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0670.wav;adriana
#p dz ii vv uu uw gg 'oo uw uc ss ss ee rf vv 'ii ss uc zz dz ic ll oo zh 'ii ss ts ic kk ac dd ac ss 'ee pp 'ee tt 'ee 'ee mm ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0264.wav;adriana
#p 'ii ss uc nn 'an wn 'eh 'aa uw gg uc kk ic ss ic ff 'aa ss ac kk on un aa mm 'ii gg uc #c vv oo ss 'ee 'eh in kk rd ii vv ee uw mm 'en ts ic kk rd uu 'eh uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0186.wav;adriana
#p nn 'an wn 'eh ss 'oh vv oo ss 'ee kk ic kk 'eh rr un bb 'on nn ee gg 'oh ss ic uw #p 'ee uw tt an bb 'en #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0080.wav;adriana
#p dd oo mm ii nn 'an mm uc zz gg rd 'an dz ic pp 'aa rf ts ic dd uc zh 'oo gg uc ic mm ee rr ee ss 'ee mm uc ss ss aa 'ii rf dz ic kk 'an pp uc kk on 'eh ss ac bb 'oo ac vv ii tt 'oh rr ij ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0139.wav;adriana
#p ic nn ac pp rd ii zz 'an wn dd ac ff aa mm 'ii ll ij ac #c nn uc kk aa ff 'eh dd ac mm an nh 'an #c ac tt 'aa sh ac dz ic uu nn ii dd 'aa dz ic ss uu bb 'ii uw mm 'aa ij ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0676.wav;adriana
#p tt 'ee rf pp ee rf dz 'ii dd uc uc en pp rd 'ee gg uc pp 'oh dz ic ss 'ee rr ac sh 'an ss ic kk ic vv oo ss 'ee ee ss pp ee rr 'aa vv ac dz ic kk on ss ee gg 'ii rr 'aa uw gg uc bb 'en mm ee lh 'oh rr ic mm 'aa ij ss pp 'eh rf tt uc dd ac ss 'uu ac kk 'aa zz ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0007.wav;adriana
#p pp ee rf ss oo nn 'aa zh en zz dd ac ee dz ii tt 'oo rr ac kk 'an pp uc ss #c nn ac pp aa rf ts ii ss ii pp aa ss 'an wn nn uc zz ll 'uu kk rd uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0176.wav;adriana
#p aa ss ii dd 'en ts ic nn uc mm ee tt rd 'oo ic 'oo nn ic bb uc zz dd uc tt rd an ss pp 'oh rf ts ic pp 'uu bb ll ic kk uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0304.wav;adriana
#p aa ll 'uu nn uc zz dz ic gg uw aa rr 'uu lh uc ss ss 'an wn ac ff aa vv 'oo rf dd uc gg oo ll 'ee ij rr uc rx oo zh 'eh rr ic uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0348.wav;adriana
#p aa tt 'eh un dz 'ii ac #c mm 'in nh ac aa mm 'ii gg ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0615.wav;adriana
#p ss 'en dd uc aa ss 'in #c ac kk 'aa zz ac dz ic ss aa 'uu dz ic dd ac zz 'oo nn ac ll 'eh ss ts ic dz ic ss 'an wn kk aa ee tt 'an nn uc dd uc ss 'uu uw ff 'aa ss pp 'aa rf ts ic dd ac pp rd ee ff ee ij tt 'uu rr ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0502.wav;adriana
#p ss ic vv oo ss 'ee aa 'in dd ac nn 'an wn vv 'ii uw kk 'oo mm uc ff un ss ii 'oo nn ac #c bb 'aa ij sh ic ic ss ic aa pp aa ij sh 'oo nn ic ll 'oh gg uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0138.wav;adriana
#p nn uc zz dd ee zz 'en nh uc zz aa nn ii mm 'aa dd uc ss #c kk oo 'ee lh uc ss ss 'oh kk 'oh mm en ss ee nn 'oo uw rr ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0728.wav;adriana
#p ss ic ff ii zz 'eh rr 'uu mm ac rx ee kk 'aa rf gg ac aa gg 'oh rr ac #c ss 'ee uw pp ll 'an nn uc vv oo uw tt aa rr 'aa ac ff un ss ii oo nn 'aa rr en aa tt 'eh kk 'in zz ic mm ii nn 'uu tt uc zz dd ac ff 'oh rf mm ac kk 'oo mm uc ee ss tt 'aa vv ac 'an ts ic zz dd uc bb ll oo kk 'ee ij uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0031.wav;adriana
#p ll oo kk aa ll ii zz 'aa dd ac nn ac tt ee rf ss 'ee ij rr ac ll 'ii ss tt ac dz ic ss ee gg 'uu rr uc dz ic vv 'ii dd ac #c kk on tt 'en dd uc pp oo uw pp 'an ss ac ic pp aa rf ss 'eh ll ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0273.wav;adriana
#p uc 'uu nn ic kk uc rx ee aa zh 'uu ss ts ic kk ic oo kk 'oh rx ic 'eh uc 'ii zh 'ee pp 'ee 'ee mm ic #c 'uu mm ac vv 'ee zz 'aa uw 'an nn uc nn uc aa nn ii vv ee rf ss 'aa rr ic uw dd uc kk on tt rd 'aa tt uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0505.wav;adriana
#p nn 'oh ss uc ss ee gg 'uu rr uc lh ic rx ee en bb oo uw ss aa rr 'aa ss 'en pp oo rf ss 'en tt uc dd uc vv aa ll 'oo rf dd uc kk 'aa rx uc ic aa 'in dd ac tt ee rr 'aa dd ee ss kk 'on tt uc ss pp rd ac kk on pp rd 'aa rr un nn 'oo vv uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0133.wav;adriana
#p kk in nh 'en tt uc zz ic dd ee zz ee ss 'eh ts ic #c kk uw aa tt rd oo ss 'en tt uc zz ic dd ee zz ee ss 'ee ij ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0309.wav;adriana
#p dd uc pp aa rr aa gg uw 'aa ij pp rd ac bb 'aa ij sh uc #c vv 'an mm uc ss pp 'ee ll uc kk aa mm 'in nh uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0153.wav;adriana
#p dd ee ss kk 'uu uw pp ic #c nn 'an wn en tt en dz 'ii uc kk ic vv oo ss 'ee ff aa ll 'oo uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0686.wav;adriana
#p 'eh ac pp rd ii mm 'ee ij rr ac vv 'ee ss kk ic uc nn 'oh mm ic dd uc bb rd aa zz 'ii uw aa pp aa rr 'eh ss ic nn 'eh ss tt ac pp uu bb ll ii kk aa ss 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0086.wav;adriana
#p aa 'in dd ac kk ic kk on bb 'oo ac ss kk on dz ii ss 'on jn ss #c 'aa rx 'ii ss kk uc nn uc ss kk rd ii tt 'eh rr ic uw zz dz ic dd ee zz en pp 'aa ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0423.wav;adriana
#p ac ii dd 'eh ij ac 'eh dd uc ff oo tt 'oh gg rd ac ff uc #c kk ic mm on tt 'oo uw uc pp aa ij nn 'eh uw sh an mm 'aa dd uc bb rd 'ii lh uc kk aa rr ii 'oh kk ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0068.wav;adriana
#p ic tt rd aa zz 'ee mm uc zz ac zz ee ss tt aa ts 'ii ss ts ic kk ac zz dz ic aa ss 'eh ss uc ss #c ic kk on ss ee kk uw en ts ii mm 'en ts ic dd uc dd aa un ll 'oo uw dz ic dd ac ss ff 'aa ij sh ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0176.wav;adriana
#p 'in dd uc en ff rd 'en ts ic #c ac ss ee kk rd ee tt aa rr 'ii ac dd uc in ss ts ii tt 'uu tt uc aa vv 'an ss ac pp 'aa rr ac uc ss ee gg 'un dd uc tt 'uu rf nn uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0425.wav;adriana
#p 'aa #c ll ee gg 'aa uw #c mm 'aa ss kk 'oo mm uc ee ss tt 'an mm uc ss ff aa ll 'an dd uc dz ic un nn 'uu mm ee rr uc ff 'ii kk ss uc #c pp rd ee ss 'ii zz uc kk ic vv oo ss 'ee mm ic in ff 'oh rf mm ic un nn 'uu mm ee rr uc dz ic ss ee ll uu ll 'aa rr 'on dz ic pp 'oh ss ac kk on tt aa tt 'aa ll ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_aco/wav22/eps_neutro_aco0108.wav;adriana
#p 'ee uw ll 'en bb rd uc dd uc gg 'oo ss tt uc dd uc pp 'an wn kk 'en ts ic ic dd uc sh 'ee ij rr uc dz ic kk aa ff 'eh rx ee ss 'en ff 'ee ij tt uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0053.wav;adriana
#p pp 'aa rr ac mm an tt 'ee rr uc kk aa pp ii tt aa ll 'ii zz mm uc aa rf zh ee ll 'ii nn uc #c ss ee rr 'ii ac 'uu mm ac rx ee vv oo ll uu ss 'an wn nn uc kk oo mm 'eh rf ss ic uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0370.wav;adriana
#p ac kk on pp aa rr aa ss 'an wn 'en tt rd ic ac zz mm 'oh rf ts ic ss kk aa uw zz 'aa dd ac ss pp oo rf ss ii gg 'aa rx uc ic pp oo rf ss ee ll uu ll 'aa rf ss ic tt oo rf nn 'aa rr an wn mm 'un in tt uc ee ss kk ii zz 'ii tt ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0088.wav;adriana
#p dd 'oo nn ac dz ic un tt ee rx 'ee nn uc nn uc ss ee mm ii tt 'eh rr ic uw ii zz rx aa ee ll 'ii tt ac dd uc zh aa ss an nn 'an #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0498.wav;adriana
#p 'aa uw in vv 'eh zz dz ic ii mm 'aa zh en ss #c nn ac dd 'eh kk ac dd ac dz ic ss in kk uw 'en tt ac #c dd ac ss tt oo rf ss 'ii dd ac zz oo rf gg aa nn ii zz 'aa dd ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0377.wav;adriana
#p 'eh rr ac un vv ee lh 'oh ts ic ss in pp 'aa ts ic kk uc kk ic tt oo kk 'aa vv ac gg ii tt 'aa rx ac ic aa dd oo rr 'aa vv ac ss 'uu rf ff ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0756.wav;adriana
#p uc ss pp rd oo gg rd 'an mm ac zz aa uw dz ii oo vv ii zz uu 'aa ij zz mm ee lh oo rr 'aa rr an wn ss ii gg nn ii ff ii kk aa ts ii vv aa mm 'en ts ic ac pp aa rf ts 'ii rf dz ic mm 'ii uw nn oh vv ii ss 'en tt uc zz ic nn oo vv 'en tt ac ic 'un #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0017.wav;adriana
#p nn 'an wn ss ic pp 'oh dz ic dd ee ij sh 'aa rf dz ic kk on ss ii dd ee rr 'aa rf kk ic ac tt rd an ss pp aa rr 'en ss ij ac dd ac zz 'aa gg uw ac zz dd ee pp 'en dz ic tt 'an tt uc dz ic ff aa tt 'oo rr ic zz uu mm 'an nn uc ss kk uw 'an tt uc nn aa tt uu rr 'aa ij ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0075.wav;adriana
#p ll 'aa uw rr ac ic ss 'eh zz ac rr en tt 'en dd en mm 'un in tt uc bb 'en uc zz bb ee bb 'ee zz dd uc zz vv ii zz 'in nh uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_rf/wav22/eps_neutro_rf0114.wav;adriana
#p ee ss tt 'aa tt 'an wn aa kk oo ss tt uu mm 'aa dd uc ac kk on ff ii 'aa rf dd ee mm 'aa ij zz nn ac ss pp ee ss 'oo ac ss kk ic ss ic ee ss kk 'eh ss ic dd ac zz vv 'ee zz ic ss kk ic ss ic dd 'ee uw mm 'aa uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0064.wav;adriana
#p kk ic uc ss 'oh uw bb rd 'ii lh ic nn uc ss 'ee uw dz 'ii ac ic un vv 'en tt uc kk 'aa ll ic dd uc ss 'oo pp rd ic en ss 'uu ac zz ee ss pp 'aa uw dd ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_ani/wav22/eps_neutro_ani0149.wav;adriana
#p pp oo rf ff aa vv 'oo rf mm ic aa zh 'uu dz ic ac mm uu dd 'aa rr 'ee ss ic kk uw 'aa dd rd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_neutro_gen/wav22/eps_neutro_gen0078.wav;adriana
